alt_gr:0,alt_key:1,ampersand:0,comment:Inserts a date and time in this kind of format: Jun-08-18 18:02,control_key:1,dollar_sign:0,firing_key:t,hot_key:^!t,key3:,left_key:0,prefix_key:,right_key:0,scope:Global,shift_key:0,tilde:0,translated:Ctrl+Alt+T,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Starts Search Everything,control_key:1,dollar_sign:0,firing_key:s,hot_key:^!s,key3:,left_key:0,prefix_key:,right_key:0,scope:Global,shift_key:0,tilde:0,translated:Ctrl+Alt+S,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Clears Dbgview window without having to go there,control_key:1,dollar_sign:0,firing_key:x,hot_key:^!+x,key3:,left_key:0,prefix_key:,right_key:0,scope:Global,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+X,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Toggle Dbgview window's AlwaysOnTop option without having to go there,control_key:1,dollar_sign:0,firing_key:t,hot_key:^!+t,key3:,left_key:0,prefix_key:,right_key:0,scope:Global,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+T,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Opens AutoHotkey Help file searching index for currently selected word available to any program as opposed to F1 below,control_key:0,dollar_sign:0,firing_key:F1,hot_key:#F1,key3:,left_key:0,prefix_key:,right_key:0,scope:Global,shift_key:0,tilde:0,translated:Win+F1,wildcard:0,win_key:1
alt_gr:0,alt_key:0,ampersand:0,comment:Hotkey Help - #F1 to active it.,control_key:0,dollar_sign:0,firing_key:F1,hot_key:#+F1,key3:,left_key:0,prefix_key:,right_key:0,scope:Global,shift_key:1,tilde:0,translated:Win+Shift+F1,wildcard:0,win_key:1
alt_gr:0,alt_key:0,ampersand:0,comment:Start TextCrawler,control_key:0,dollar_sign:0,firing_key:F3,hot_key:#F3,key3:,left_key:0,prefix_key:,right_key:0,scope:Global,shift_key:0,tilde:0,translated:Win+F3,wildcard:0,win_key:1
alt_gr:0,alt_key:0,ampersand:1,comment:Display basic active window info,control_key:0,dollar_sign:0,firing_key:',hot_key:RAlt & ',key3:,left_key:0,prefix_key:RAlt,right_key:0,scope:Global,shift_key:0,tilde:0,translated:RAlt & ',wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Copies WinTitle info from AutoHotkey Window Spy to the clipboard,control_key:1,dollar_sign:0,firing_key:c,hot_key:^!c,key3:,left_key:0,prefix_key:,right_key:0,scope:Window Spy AutoHotkey.exe,shift_key:0,tilde:0,translated:Ctrl+Alt+C,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Copies classNN info from AutoHotkey Window Spy to the clipboard,control_key:1,dollar_sign:0,firing_key:c,hot_key:^+c,key3:,left_key:0,prefix_key:,right_key:0,scope:Window Spy AutoHotkey.exe,shift_key:1,tilde:0,translated:Ctrl+Shift+C,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:,control_key:0,dollar_sign:0,firing_key:WheelUp,hot_key:WheelUp,key3:,left_key:0,prefix_key:,right_key:0,scope:ConsoleWindowClass,shift_key:0,tilde:0,translated:WheelUp,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:,control_key:0,dollar_sign:0,firing_key:PgUp,hot_key:PgUp,key3:,left_key:0,prefix_key:,right_key:0,scope:ConsoleWindowClass,shift_key:0,tilde:0,translated:PgUp,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:,control_key:0,dollar_sign:0,firing_key:WheelDown,hot_key:WheelDown,key3:,left_key:0,prefix_key:,right_key:0,scope:ConsoleWindowClass,shift_key:0,tilde:0,translated:WheelDown,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:,control_key:0,dollar_sign:0,firing_key:PgDn,hot_key:PgDn,key3:,left_key:0,prefix_key:,right_key:0,scope:ConsoleWindowClass,shift_key:0,tilde:0,translated:PgDn,wildcard:0,win_key:0
